file,theta,degrees,destination,rho1,rho2,stimulus,stimpos
GOPR0262,5.79793506132859,332.197208905052,0.00337960901680501,0.277415137987005,0.516107819495796,1.59503400365963,2
GOPR0262,3.23069487083113,185.105180993186,2.95888765512254,0.262810186490802,0.503585108154863,3.15383693961413,3
GOPR0262,4.76142126669355,272.809343065375,4.87000786146938,0.256832115512129,0.501055844125813,4.78046543864269,4
GOPR0263,0.0567565242131804,3.2519092972473,0.0450963621390037,0.35121743385137,0.665851975695531,0.112536418391598,1
GOPR0263,4.99739166744554,286.329451118474,4.89387349812979,0.257702801560014,0.533705228554532,1.52917090006076,2
GOPR0263,5.78934974833388,331.705306704656,6.05379817053553,0.393622356922415,0.508346281734941,3.13329408890512,3
GOPR0263,4.54858024878638,260.614451032026,4.64160170806818,0.252304781129652,0.510524490016265,4.66607556654167,4
GOPR0264,1.58563580134708,90.850239262032,1.48224657785825,0.282908838189128,0.63870970626819,6.25144993365113,1
GOPR0264,2.08484612260861,119.452883759687,2.15123177556826,0.267806353360914,0.549821293505279,1.60721502607096,2
GOPR0264,6.09911134545232,349.453338874775,6.20166748911331,0.361300825681954,0.525005821566491,3.13109723729731,3
GOPR0264,6.04982877634045,346.629655661103,6.20863665023907,0.339565640128587,0.562528399464149,4.73570408254719,4
GOPR0265,5.91384992216925,338.838641214068,5.79989683933391,0.340455446173087,0.610560492308365,0.00631441976639135,1
GOPR0265,4.65289263064979,266.591110263756,5.01883898975613,0.299578378041622,0.509452623003938,6.26090587819089,1
GOPR0265,4.9599565192034,284.184575118753,4.88969728401141,0.352646999879982,0.629058472183763,1.59140144936223,2
GOPR0265,3.8401813303878,220.026182796154,3.91120184802058,0.359718609256795,0.636493587208529,1.66312182830976,2
GOPR0265,6.07150805540885,347.871786854609,6.01751458179647,0.304931177299986,0.538948039108098,3.12295109270348,3
GOPR0265,1.94864292542048,111.64901540462,2.2893738201628,0.341271362309281,0.538443674360993,4.72063550239661,4
GOPR0266,0.194496807806025,11.1438462160523,0.0347039075178079,0.29271257575365,0.538120034290053,6.25933524478262,1
GOPR0266,4.91424087568435,281.565261687387,4.96176454917148,0.257227847276445,0.5814028635401,1.5229310936328,2
GOPR0266,6.13455279008061,351.483984071823,6.12632056741507,0.423644320099464,0.585215646873045,3.13955641124016,3
GOPR0266,0.505817682156063,28.9812183906321,0.34058952695692,0.308984219463849,0.502083278224226,4.67498645156076,4
GOPR0267,1.10592845538495,63.3650329369799,1.05876345102253,0.263442128075278,0.535247010423613,6.20645562894747,1
GOPR0267,2.14164035641701,122.706953657588,2.2114551634784,0.27686915367024,0.535069710994668,1.68351812886774,2
GOPR0267,1.77740623848577,101.837875945458,1.75287899990549,0.324439033991349,0.642003513684478,3.19393565060615,3
GOPR0267,5.94370778509565,340.549370745031,6.20862245841495,0.29095687340435,0.500211546911804,4.76313697395623,4
GOPR0268,0.828569219597615,47.4735193173916,0.707215366788784,0.333552731285425,0.600796155417839,0.0100763817265532,1
GOPR0268,3.01036063799919,172.480959369663,2.90321556324121,0.294001884999505,0.526749549518583,1.7020283423855,2
GOPR0268,6.12710824855867,351.057443262206,0.0193753860618155,0.319436412305401,0.591320861371755,3.15002995337252,3
GOPR0268,5.83229281749844,334.165763327124,5.78935772465552,0.28416657797514,0.589099533456925,4.74496129384153,4
GOPR0270,4.38608024849781,251.303886844616,4.37116057348244,0.289026220680604,0.526810487474462,6.27696223125141,1
GOPR0270,5.88431780642568,337.14657562187,5.92321866566271,0.265949249162806,0.563592663423943,1.61165185576896,2
GOPR0270,2.44507103666081,140.092251010341,2.50706156108373,0.286777583694235,0.532361082836271,3.26413347363339,3
GOPR0270,0.425218232059026,24.3632100689966,0.463624866247889,0.385195707374591,0.508692484058311,4.76517231004404,4
GOPR0271,5.88221258639566,337.025955399203,0.0408353448288654,0.265828461120629,0.562388391279056,0.0181191897637052,1
GOPR0271,1.96687695494953,112.693748340151,1.84747614130028,0.302446483293492,0.500603143458779,1.7602328060633,2
GOPR0271,2.14092417272432,122.665919354641,1.75047988625711,0.329623367261185,0.546797272241781,3.20074787411524,3
GOPR0273,4.32519830203416,247.815608263707,4.30180987312282,0.266817239949213,0.561542325542055,0,1
GOPR0273,4.51774454415434,258.847695298298,4.58523107077709,0.258600201799738,0.506404702293423,1.66409989911438,2
GOPR0273,3.17463847060872,181.893385845746,3.24579929519111,0.270541672598286,0.384258278755815,3.14159265358979,3
GOPR0274,3.82621163987563,219.225778488703,3.71799677368142,0.255773188353911,0.535473065086626,0.0417954276782744,1
GOPR0274,0.792816212056098,45.4250228803633,0.460182038074868,0.271046170349627,0.506960245294522,1.64412409252411,2
GOPR0274,0.0853831291198179,4.89209294018613,0.142742391296256,0.269660192534899,0.521325059590167,3.4307485636464,3
GOPR0274,5.36654763785223,307.480530204834,5.43049926669695,0.277897814110286,0.588744963409161,4.73301963741368,4
GOPR0276,0.18714328963634,10.7225206603566,0.409285930742723,0.377230527449764,0.585777071805411,0.0771472084799865,1
GOPR0276,6.24353316418344,357.728099557671,6.14926155299533,0.458607400934029,0.641021859978427,1.59990033780762,2
GOPR0276,2.16498730741577,124.044635414315,2.23613133097534,0.231369431465003,0.584227483918278,3.22677641643165,3
GOPR0276,2.3576789789689,135.085054941631,2.15773189685233,0.370485793443811,0.605386429980475,4.79234452242096,4
GOPR0277,3.68634558248226,211.212043702929,3.59648262291549,0.375060605988756,0.607360649023455,0,1
GOPR0277,0.766581331734909,43.9218749619284,0.710129695326327,0.410988096647439,0.61706850818231,1.65352038831472,2
GOPR0277,3.52018672706443,201.691842558762,3.49005487512115,0.300741097138822,0.530236779432463,3.16060296824177,3
GOPR0277,2.17366533347848,124.541849682214,2.24621229372709,0.355505670501762,0.529492078726627,4.79521266440048,4
GOPR0278,4.24142165747474,243.015560108685,4.40941575107067,0.365162491827467,0.589998374399942,0.00399048142226976,1
GOPR0278,5.31138347287946,304.319856371531,5.14744079948639,0.229688700786182,0.582022431171705,1.64110422967757,2
GOPR0278,0.507913855111532,29.10132025411,0.300069183040294,0.234258044936725,0.592462352480772,3.14368033322904,3
GOPR0278,6.25450410842121,358.356688359769,6.04905751723006,0.225577937285065,0.541704938154122,4.73471298569958,4
GOPR0279,3.06898633144496,175.839964175134,3.33478541048751,0.274980100285846,0.523575820898479,6.25694750254402,1
GOPR0279,4.65945148979479,266.966905211185,4.45217936850855,0.483563914297463,0.645126060699112,1.56273442345805,2
GOPR0279,5.09247835777277,291.777517162092,4.75278991414108,0.258099467326775,0.635755697140672,3.31398782808554,3
GOPR0279,5.80838610937152,332.796009849401,5.84324946340968,0.283212485964397,0.583593937041606,4.79886946002029,4
GOPR0280,3.44356373966409,197.301668767039,3.27626565186365,0.492348565528432,0.639132569708162,0.0371690196116774,1
GOPR0280,0.503856452868183,28.8688482297792,0.4837874922115,0.330116570241139,0.670361856443746,1.58091318086365,2
GOPR0280,1.54729734705384,88.6536076379738,1.61634851765575,0.274593458588407,0.506401716551137,3.10163480996104,3
GOPR0280,4.11381594971878,235.704291612489,4.31117902242164,0.348454641611497,0.522646554045985,4.76844858623037,4
GOPR0281,5.82337075432379,333.654566762668,5.78081602129538,0.308087466192064,0.582638465984814,6.27921056783916,1
GOPR0281,6.2374146240938,357.377533033754,0.184292008468703,0.295094107886888,0.577116385080341,1.58939978247636,2
GOPR0281,5.68224492864039,325.56865257071,5.40323210200413,0.289110560946874,0.600230414644609,3.14370703885206,3
GOPR0281,6.01672992677502,344.733231274265,5.82294812199158,0.30378581356511,0.571636173509235,4.73727865369393,4
GOPR0282,5.88514879513131,337.194187767526,5.71344574726805,0.342117690298654,0.588625736957282,6.27713845674922,1
GOPR0282,4.75341132782594,272.350407374103,5.07647519458103,0.207347640535274,0.548214580974611,1.65282939159588,2
GOPR0282,3.61438887105693,207.089227830616,3.61502520765083,0.283539845844144,0.694943107697153,3.17314467908609,3
GOPR0282,1.58959382324968,91.0770172122711,1.40798813131135,0.314620271333421,0.55618817811491,4.69359148392991,4
GOPR0283,6.16476340482696,353.214924793284,0.0791653305216322,0.320154071988883,0.593410846362224,0.024737220989133,1
GOPR0283,4.16956591372289,238.89852925793,4.20768206389119,0.420701825935546,0.559736079536969,1.71882827375694,2
GOPR0283,1.65416837412731,94.7768664415123,1.54614636781387,0.355455996505651,0.556577116211827,3.19144735789776,3
GOPR0283,0.137436687886227,7.87454216613759,0.338890549167951,0.356901120291419,0.509224737425054,4.78513487916063,4
GOPR0284,3.47093781730342,198.870087883836,3.72709185029061,0.264748741585866,0.559578197176724,0.022644567766325,1
GOPR0284,3.5927803765483,205.85115229364,3.6853787978813,0.437023194624268,0.57516692569445,1.60960882424448,2
GOPR0284,4.06784815057964,233.070530728311,4.01359128074647,0.462764373734317,0.715921426737816,3.12289841595463,3
GOPR0284,3.06200864775267,175.440172348788,3.20753646253206,0.43647952074509,0.690905194919179,4.83168459192304,4
GOPR0285,6.05877202693243,347.142066175151,6.13887294164245,0.271138849548969,0.552643915227866,6.24883972081248,1
GOPR0285,0.536609529909493,30.745461310313,0.712946934384395,0.402638854314482,0.668786860820195,1.4711477127776,2
GOPR0285,0.719239726625176,41.2094007937657,0.764665729569684,0.296125726416799,0.534869835831059,3.13320710591052,3
GOPR0285,2.64326958071792,151.448191090452,2.62761035323946,0.280788738095669,0.675666511778103,4.73077747851678,4
GOPR0286,5.88662388292042,337.278704072253,6.01967632854414,0.299514201544689,0.518290477979881,0.308588628169502,1
GOPR0286,3.52706527087075,202.085954088061,3.24600274536234,0.44448519926618,0.700234547147695,1.60435960175314,2
GOPR0286,0.825798687119781,47.3147794994078,0.637356303586295,0.496777470699668,0.686965450604385,3.12295109270348,3
GOPR0286,2.58189089086997,147.931451210121,2.71880766867034,0.308977445377966,0.545355186372707,4.72271475590655,4
GOPR0287,5.17467937038223,296.487288256316,5.07553599035558,0.292163937120921,0.538713947158233,0.141648923125387,1
GOPR0287,2.10455195170151,120.581944598517,2.03139622570148,0.325092417244439,0.632521553281856,1.62486171836685,2
GOPR0287,5.82141502468699,333.542511708611,6.0893548944818,0.308979722829563,0.515048766927784,2.99874175086343,3
GOPR0287,1.82463366076355,104.543807919256,1.65178241623386,0.377987894641396,0.511699423517898,4.76568807568716,4
GOPR0288,5.41290149395236,310.136410523528,5.51484763850691,0.305666510689675,0.556959008523091,0.0962248412918805,1
GOPR0288,2.53043073833604,144.983001656828,2.71276798224053,0.319301159509621,0.536698094757871,1.6941298583561,2
GOPR0288,5.24613007531913,300.581112092435,5.39186081640852,0.281189769772095,0.535588855756979,3.15721335073599,3
GOPR0288,1.67599191138581,96.0272630204707,1.44356569817411,0.253623331419432,0.547163753000139,4.6734518122172,4
GOPR0289,6.04528399208283,346.369258704344,6.09453739393398,0.275565101513557,0.525267342581597,0.121527602003874,1
GOPR0289,4.84807962496535,277.774501253882,4.80550976437443,0.364765023730013,0.722492725209734,1.8453005895623,2
GOPR0289,0.382197365464945,21.8982959821604,0.435347053403651,0.546869702255162,0,3.15791773379127,3
GOPR0289,2.35733149874249,135.065145791194,2.41342986574695,0.414057206965672,0.657272724125803,4.73392733528728,4
GOPR0291,0.503383620480059,28.8417569295226,1.12622294768387,0.352262987708507,0.646112588515107,6.25384700223167,1
GOPR0291,6.25143465425938,358.180821590887,6.14019726809434,0.289974599777943,0.532016656145196,0.0412808827584521,1
GOPR0291,3.32357311405839,190.426712338698,3.28226668418283,0.274747616704875,0.633821918171919,1.7992616406346,2
GOPR0291,3.98192888518389,228.14771944227,4.05232446073619,0.326259865417022,0.609463637182199,3.17835221909527,3
GOPR0291,5.16865382723108,296.142050064481,4.90047341965329,0.375698133455495,0.594045794046573,4.77980879453454,4
GOPR0292,4.32208433505788,247.637191098423,4.17222891497577,0.253790015711297,0.562759611179059,0.0421063012750804,1
GOPR0292,5.02528203381455,287.927451400492,5.05251858106729,0.388992843787018,0.630656635079565,1.7253968722261,2
GOPR0292,5.0585267516539,289.832233423791,5.03867271733889,0.331839309038522,0.539883859543341,4.68136213821856,4
GOPR0293,1.46452679262634,83.9112042013203,1.59179208111111,0.467752220298284,0.62063166707584,0.0266715311307872,1
GOPR0293,3.18058959767117,182.234360309771,3.01094108158221,0.257035015176373,0.637983445123334,1.82801684651551,2
GOPR0293,4.8492850106735,277.843564767644,4.96889137719711,0.352958181541507,0.62502257053145,3.16498625246551,3
GOPR0293,0.0652498424998513,3.73854058913483,0.0205797058592267,0.437933475686928,0.631533812179227,4.64713913788484,4
GOPR0294,4.07128277182566,233.267320029933,4.01678438382191,0.284763886176239,0.501935730489676,6.28097933571694,1
GOPR0294,4.80106324126743,275.080660900023,4.65224282061626,0.324481764584593,0.700519273834523,1.67706118968598,2
GOPR0294,2.46273365932302,141.104244744018,2.59492493892899,0.325150098805334,0.534411929269803,1.61597480931042,2
GOPR0294,0.906463865796012,51.9365537912246,0.911248876372326,0.264615328832444,0.554685730989315,3.14794673474112,3
GOPR0294,2.32867323184894,133.423148050033,2.27569606994545,0.264207635273138,0.506521067790638,4.68133220655273,4
GOPR0295,5.29552310540448,303.411124253688,6.06046838159396,0.266400408666952,0.516757535052512,6.27089205208687,1
GOPR0295,5.94279852274476,340.497273849855,5.98219844392345,0.26781818724538,0.505721093297803,1.68788660914162,2
GOPR0295,1.32392489068153,75.8553086283706,1.17241510555201,0.290051818630077,0.527816373237074,3.15127874176121,3
GOPR0295,6.01181318555378,344.45152275333,6.17168088122943,0.274985523032724,0.515688674402467,4.70863284735254,4
GOPR0296,5.30421569045861,303.909172690348,5.21128436095046,0.284004647818814,0.559712844694568,6.25856465924386,1
GOPR0296,1.3904640102485,79.6677193520745,1.42976635940789,0.304510239094085,0.513437256661685,1.61077501391819,2
GOPR0296,5.29937525705481,303.631836285297,5.44037655196847,0.293805220671156,0.522915738016202,3.14919885491648,3
GOPR0296,3.10116796196943,177.683835782035,3.20532750377347,0.279982783245694,0.501641277490004,4.72625949013452,4
GOPR0297,2.7518167727749,157.667487073313,2.57876331242847,0.321926679403214,0.517531764161621,0,1
GOPR0297,0.103392000694035,5.92392527518186,0.130252816635559,0.290017226920433,0.571696304629621,1.69337156236051,2
GOPR0297,2.63376563283108,150.903654987823,2.42693525872742,0.256255006392108,0.526127270826539,3.17784423751135,3
GOPR0297,0.272745607087798,15.6271721668643,0.00925092280295026,0.287329384472046,0.510437810044228,4.96116049548864,4
GOPR0298,3.07428527303279,176.143571164003,2.96623812266741,0.259585689342632,0.501086793310506,0.00438786126466106,1
GOPR0298,2.31085660578762,132.402330571557,2.37681265955871,0.258533614989051,0.539698790423276,1.62138075277666,2
GOPR0298,5.23465135967095,299.923430131563,5.07984137330948,0.333993116138062,0.542602663109212,3.17579718524223,3
GOPR0298,4.09545911268359,234.652522325163,4.09661117522482,0.282279763461594,0.534407722682297,4.76455137399963,4
GOPR0299,0.332965110194096,19.0774955392301,0.298776092151573,0.255514017140088,0.622152659002545,6.27036590414466,1
GOPR0299,3.44405564461879,197.329852844865,3.35248059625507,0.356066265474851,0.588854325745168,1.83826791963524,2
GOPR0299,5.78870144257966,331.668161521106,6.16793120822786,0.352627484800323,0.606876542948236,3.15643027431258,3
GOPR0299,1.76043394452337,100.865435132757,1.799399692181,0.399854901699462,0.531203341485405,4.66899453040084,4
GOPR0301,2.49095988793963,142.721488515321,2.62624829756476,0.304573570673866,0.509983465198952,0.018853392292878,1
GOPR0301,2.84277806041084,162.879184953927,2.66098670150227,0.283678975404989,0.592304322891143,1.86113475085832,2
GOPR0301,3.98385703599499,228.258194346011,4.22571703802703,0.371973852098937,0.606001854852379,3.199104341956,3
GOPR0301,6.00943406176585,344.315209001343,5.78908520025296,0.323624710861275,0.58462077944643,4.84120835224406,4
GOPR0302,5.95836578068582,341.389212028469,6.26960543140457,0.339255194475231,0.541424615150123,0.0194049974306518,1
GOPR0302,6.10087274687957,349.554259742585,5.74004312334748,0.279614918792122,0.587273038613506,1.81834347742422,2
GOPR0302,5.31231035812739,304.372962984331,5.52820930945797,0.275385976463525,0.569328295876851,3.08886218856728,3
GOPR0302,2.66227827598601,152.537309103363,2.80360384645741,0.257238209875894,0.530827868329437,4.77452791794942,4
GOPR0303,4.55395759291823,260.92255015577,4.34867112112608,0.254635061667361,0.516129511070597,6.25727410624192,1
GOPR0303,1.85930630261754,106.530403962059,1.83598827077681,0.252124545015252,0.51679005796952,1.60665960448843,2
GOPR0303,6.24635122166366,357.889562357714,6.17226431302507,0.259617627947125,0.52860461249631,3.09369543064354,3
GOPR0303,5.47014644656918,313.416304706898,5.45248044682802,0.259660545848421,0.531827114978144,4.81512486896775,4
GOPR0304,3.53236024652332,202.389333845577,3.22673581807885,0.30006072304287,0.530927751156808,6.22152906245347,1
GOPR0304,4.70093681157469,269.343839060916,5.0085880282453,0.253947447285362,0.500226948975941,1.78149654574509,2
GOPR0304,1.07578084092881,61.6377018662554,0.700817076213041,0.261784818943644,0.500990424512018,3.14745402588083,3
GOPR0304,0.366900608694798,21.0218563789928,0.737708067213484,0.254277731943379,0.508771387727026,4.71034339586208,4
GOPR0306,4.17576297228096,239.253594558703,4.14907098681011,0.280018195551257,0.50355718811128,6.26022483342922,1
GOPR0306,5.63637139435203,322.940292664638,5.4969826319844,0.251338035062399,0.526116772218437,1.78144711689858,2
GOPR0306,3.27782503206445,187.805540319627,3.23297324238314,0.25937567704255,0.505703983833444,3.10279512640739,3
GOPR0306,1.26500924250487,72.4796906405704,1.18670434969386,0.250052426180482,0.502816464047423,4.90683718034805,4
GOPR0307,1.19158276057767,68.2726631216483,1.18991417636688,0.258179536686368,0.54050812165998,0.0158516999630935,1
GOPR0307,5.55663759754916,318.37188262328,5.70191061426887,0.25826184442827,0.561667343071853,1.68101041150039,2
GOPR0307,4.20488589557824,240.92221515072,4.5754147209367,0.287944155835641,0.522859264481238,3.11561674429101,3
GOPR0307,5.62730583116589,322.420874155163,0.0343811102514273,0.274618706282701,0.508242153326025,4.64080778529376,4
GOPR0308,4.69517115464052,269.013491252468,4.5255278526946,0.262743426022579,0.521379460801238,6.25977509524238,1
GOPR0308,0.0434739644313364,2.49087468061744,0.38982934968787,0.261788009191955,0.51581507803003,1.80062206303471,2
GOPR0308,4.33069749003404,248.130688526849,4.88048501550688,0.261533857612969,0.546482314675702,3.0748888386894,3
GOPR0308,5.16470508753496,295.915803945498,5.10334932434408,0.253850880523504,0.505756824383384,4.76241874240942,4
GOPR0310,4.4496332320409,254.945204577099,4.52883567124562,0.292420281782457,0.5479420328127,6.24986500065225,1
GOPR0310,0.433776206135567,24.8535458647648,0.466270429588002,0.250243138448095,0.521437995484391,1.75063307974151,2
GOPR0310,1.47678450205554,84.6135192181112,1.21610138925984,0.280202136066377,0.514650339367603,3.15798296959176,3
GOPR0310,4.9493833591186,283.578777669778,5.01086247654072,0.294956970348352,0.516490683454727,4.77365905879897,4
GOPR0311,2.62910271955371,150.636489736794,2.53766946822086,0.283708032370683,0.521104917996273,6.27680153230155,1
GOPR0311,3.05251147900013,174.896024661944,2.79611115206635,0.266929532879009,0.518969185327502,1.69211139528869,2
GOPR0311,4.41447648037637,252.930871085332,4.68179291500924,0.269568680682513,0.545546333150764,3.13044176149848,3
GOPR0311,0.439827317932173,25.2002490320721,0.905135782857618,0.289524052764777,0.574733301267901,4.6706109264736,4
GOPR0312,3.1237735435786,178.979040201679,3.44983806207816,0.270412735217308,0.504116329654713,0.00881034472077591,1
GOPR0312,0.683833439778414,39.1807699892166,0.766954011557585,0.259915080741471,0.503614551977294,1.8192249515916,2
GOPR0312,4.38738871205246,251.378856283944,4.64367032181712,0.268991857902153,0.513814866803774,3.14726367029962,3
GOPR0312,1.50412534159968,86.1800339323347,1.42170824943649,0.256831061690652,0.521955137757724,4.67339438348005,4
GOPR0313,3.10161836665483,177.709642069582,3.2587013395822,0.286803594263585,0.513997241460636,0.039974286934962,1
GOPR0313,4.05224695205236,232.176647897352,4.04883310951273,0.256358590703444,0.512113228433623,2.04639555793661,2
GOPR0313,2.39248489935818,137.079287282005,2.7107061510106,0.306782429023376,0.535287953859692,3.19494896074545,3
GOPR0313,4.3354218929849,248.401376876653,4.20764689203246,0.266184711097827,0.575424328444621,4.73137404088353,4
GOPR0315,4.82889973954756,276.675574767898,4.75202856184527,0.267662001580468,0.508003592156689,0.00221844721639153,1
GOPR0315,2.54714102623835,145.940430628079,2.38682274213059,0.271239906059427,0.540672206871767,1.71148470197866,2
GOPR0315,4.0505434738815,232.079045787669,4.2327064339643,0.264578743771955,0.53911415372007,3.15888337316991,3
GOPR0315,3.08908460990113,176.991510706151,2.99526230778389,0.321612402420203,0.518075452258984,4.65626819768351,4
GOPR0316,1.9952002672303,114.31655459567,2.06693831584496,0.347531200877997,0.50450145640377,0.00222355269147534,1
GOPR0316,5.20269261116797,298.092328723823,5.37882250577427,0.25297576893132,0.507357448114183,1.86123539956012,2
GOPR0316,5.84302511748834,334.780678821014,5.55312103816977,0.272065303497343,0.509702351927832,3.17367070979105,3
GOPR0316,0.750182137802467,42.9822703621829,0.590242092515139,0.251870986302803,0.504695068468854,4.73164581169157,4
GOPR3991,3.80015827896456,217.733030866368,3.67347281792387,0.255397483897929,0.507685091224481,6.25476599194598,1
GOPR3991,3.17779862822244,182.074449539608,2.99374569163581,0.272954177530159,0.530023528485547,1.72928118532442,2
GOPR3991,2.74986413762774,157.555609320451,2.79060101208808,0.296134489230891,0.528424027479525,3.14350707644483,3
GOPR3991,0.463094345068964,26.5333514888266,0.352378506309302,0.250053320005718,0.522656027740407,4.70611278086333,4
GOPR3991,2.56207754733265,146.79623024739,2.22434744023801,0.252436695312165,0.501806287179786,0.00854454652038328,1
GOPR3991,2.91378639178504,166.947662651935,2.61743532213067,0.258935512850273,0.502750015087391,1.69564103726725,2
GOPR3991,4.76905391048687,273.246661341259,4.61060748220109,0.26564101706647,0.577474555803776,3.11582364184025,3
GOPR3991,4.12788620406448,236.510457803173,4.16186648544211,0.275170087574078,0.50496505473799,4.704326264555,4
GOPR3991,1.76292135439203,101.00795322015,2.03730473745735,0.250983171568549,0.511968738384979,0.0265050334924473,1
GOPR3991,0.577071011010849,33.0637334102691,0.488552081300881,0.282180573778533,0.5003131721196,1.74764027753992,2
GOPR3991,5.69675109037996,326.399794415322,5.97215048277676,0.263526542414484,0.506405101892582,3.13561900899504,3
GOPR3991,5.50279122723967,315.286712862448,5.10659693661164,0.25950820167936,0.518750810169673,4.78549497786726,4
GOPR3993,0.937357094562298,53.7066054150649,0.972577685737132,0.269236338452556,0.521241727999091,0,1
